,time,steering_angle,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,engine_load_value,altitude,id_vehicle,latitude,longitude,id_driver,heart_rate,current_weather,has_precipitation,is_day_time,temperature,real_feel_temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed
0,09:46:48,0.09583736689254602,0.0,0.02837573385518591,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.8888888888888893,0.5,0.0,0.435,0.07203389830508478,1,-0.297704,-78.460821,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
2,09:46:50,0.09583736689254602,0.0,0.03065883887801696,0.5063291139240506,0.005420054200542007,0.4285714285714288,0.8888888888888893,0.5,0.0,0.435,0.07203389830508478,1,-0.297704,-78.460821,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
3,09:46:51,0.09583736689254602,0.0,0.025766470971950423,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.8888888888888893,0.5,0.0,0.43100000000000005,0.07203389830508478,1,-0.297704,-78.460821,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
4,09:46:52,0.09583736689254602,0.0,0.0319634703196347,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.833333333333333,0.5,0.0,0.435,0.07203389830508478,1,-0.297704,-78.460821,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
5,09:46:53,0.09583736689254602,0.0,0.028701891715590344,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.8888888888888893,0.5,0.0,0.435,0.07203389830508478,1,-0.297704,-78.460821,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
6,09:46:54,0.09583736689254602,0.0,0.0273972602739726,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.435,0.07203389830508478,1,-0.297704,-78.460821,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
7,09:46:55,0.09583736689254602,0.0,0.0273972602739726,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.435,0.07203389830508478,1,-0.297722,-78.460791,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
8,09:46:56,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.435,0.05508474576271194,1,-0.297722,-78.460791,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
9,09:46:58,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.14618644067796627,1,-0.297751,-78.460893,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
10,09:47:00,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.08050847457627164,1,-0.297677,-78.460827,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
11,09:47:02,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.12711864406779672,1,-0.29776,-78.460877,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
12,09:47:03,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.11016949152542388,1,-0.297767,-78.46089,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
13,09:47:04,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.07203389830508478,1,-0.297721,-78.460802,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
14,09:47:06,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.12288135593220328,1,-0.297716,-78.460795,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
15,09:47:08,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.11652542372881403,1,-0.297694,-78.460719,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.10699588477366255,0.5
16,09:47:09,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.0995762711864403,1,-0.297707,-78.460753,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
17,09:47:11,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.08050847457627164,1,-0.297688,-78.460792,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
18,09:47:13,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.07838983050847492,1,-0.297609,-78.460656,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.10699588477366255,0.5
19,09:47:15,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.05508474576271194,1,-0.297667,-78.460766,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
20,09:47:17,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.07838983050847492,1,-0.297706,-78.460763,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
21,09:47:18,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.07203389830508478,1,-0.297667,-78.460715,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.10699588477366255,0.5
22,09:47:21,0.09583736689254602,0.0,0.029354207436399216,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.439,0.07203389830508478,1,-0.297776,-78.460854,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
23,09:47:22,0.09583736689254602,0.0,0.027071102413568165,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.435,0.08474576271186418,1,-0.297776,-78.460854,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
24,09:47:23,0.09583736689254602,0.0,0.028049575994781473,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7222222222222223,0.5,0.0,0.43100000000000005,0.09110169491525433,1,-0.297664,-78.460775,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
25,09:47:24,0.09583736689254602,0.0,0.03131115459882583,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.833333333333333,0.5,0.0,0.435,0.07627118644067821,1,-0.297657,-78.460633,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.10699588477366255,0.5
26,09:47:25,0.09583736689254602,0.0,0.026418786692759294,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.833333333333333,0.5,0.0,0.435,0.08262711864406747,1,-0.297661,-78.4607,1,0.6285714285714286,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.10699588477366255,0.5
27,09:47:26,0.09583736689254602,0.0,0.02902804957599478,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.435,0.08262711864406747,1,-0.297661,-78.4607,1,0.6000000000000001,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.10699588477366255,0.5
28,09:47:27,0.09583736689254602,0.0,0.026418786692759294,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.833333333333333,0.5,0.0,0.435,0.08262711864406747,1,-0.297661,-78.460698,1,0.6000000000000001,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.10699588477366255,0.5
29,09:47:28,0.09583736689254602,0.0,0.030984996738421394,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.8888888888888893,0.5,0.0,0.435,0.08262711864406747,1,-0.297747,-78.460807,1,0.6857142857142855,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
30,09:47:29,0.11423039690222653,0.0,0.025766470971950423,0.5063291139240506,0.010840108401084014,0.4285714285714288,0.7777777777777777,0.5,0.0,0.44700000000000006,0.08262711864406747,1,-0.297747,-78.460807,1,0.6857142857142855,1.0,0,1,0.0,0.0,0.1381578947368421,0.0,0.4333333333333331,0.9999999999999998,0.0,1.0,0.6053491467989834,0.11486486486485603,0.0,0.102880658436214,0.5
